"KIS_ID","Chromosome","Start_position","End_position","UMAG_ID","Description","Gene_type","Prot_ID"
"KIS71076","USMA_521_v2_2",517869,520793,"UMAG_00987","hypothetical protein","Hypothetical","7840"
"KIS71077","USMA_521_v2_2",521665,522714,"UMAG_00988","hypothetical protein","Hypothetical","7841"
"KIS71078","USMA_521_v2_2",522921,525264,"UMAG_00989","hypothetical protein","Hypothetical","7842"
"KIS71079","USMA_521_v2_2",525636,527075,"UMAG_00990","hypothetical protein","Hypothetical","7843"
"KIS71080","USMA_521_v2_2",527233,529545,"UMAG_00991","hypothetical protein","Hypothetical","7844"
"KIS71081","USMA_521_v2_2",531658,535359,"UMAG_00992","hypothetical protein","Hypothetical","7845"
"KIS71082","USMA_521_v2_2",538629,540533,"UMAG_10790","putative phosphoribosylaminoimidazole carboxylase ADE2","Putative","7846"
"KIS71083","USMA_521_v2_2",543141,545099,"UMAG_10791","hypothetical protein","Hypothetical","7847"
"KIS71084","USMA_521_v2_2",546070,548391,"UMAG_00995","hypothetical protein","Hypothetical","7848"
"KIS71085","USMA_521_v2_2",549251,553828,"UMAG_00996","hypothetical protein","Hypothetical","7849"
"KIS71086","USMA_521_v2_2",554065,555870,"UMAG_00997","hypothetical protein","Hypothetical","7850"
"KIS71087","USMA_521_v2_2",556362,557708,"UMAG_00998","hypothetical protein","Hypothetical","7851"
"KIS71088","USMA_521_v2_2",557953,559623,"UMAG_10792","hypothetical protein","Hypothetical","7852"
"KIS71089","USMA_521_v2_2",561315,562382,"UMAG_10793","hypothetical protein","Hypothetical","7853"
"KIS71090","USMA_521_v2_2",563142,565226,"UMAG_01001","hypothetical protein","Hypothetical","7854"
"KIS71091","USMA_521_v2_2",565395,567008,"UMAG_10794","hypothetical protein","Hypothetical","7855"
"KIS71092","USMA_521_v2_2",567946,571185,"UMAG_10795","hypothetical protein","Hypothetical","7856"
"KIS71093","USMA_521_v2_2",571318,571908,"UMAG_01004","hypothetical protein","Hypothetical","7857"
"KIS71094","USMA_521_v2_2",575087,578764,"UMAG_01005","putative ATP citrate lyase subunit 1","Putative","7858"
"KIS71095","USMA_521_v2_2",579480,580367,"UMAG_01006","hypothetical protein","Hypothetical","7859"
"KIS71096","USMA_521_v2_2",580538,582838,"UMAG_01007","hypothetical protein","Hypothetical","7860"
"KIS71097","USMA_521_v2_2",584305,591222,"UMAG_01008","putative DNA polymerase epsilon, calytic subunit A","Putative","7861"
"KIS71098","USMA_521_v2_2",594635,596875,"UMAG_01009","putative glycogen (starch) synthase","Putative","7862"
"KIS71099","USMA_521_v2_2",597386,598732,"UMAG_01010","hypothetical protein","Hypothetical","7863"
"KIS71100","USMA_521_v2_2",598899,600608,"UMAG_01011","hypothetical protein","Hypothetical","7864"
"KIS71101","USMA_521_v2_2",601999,607053,"UMAG_01012","hypothetical protein","Hypothetical","7865"
"KIS71102","USMA_521_v2_2",607370,610528,"UMAG_01013","hypothetical protein","Hypothetical","7866"
"KIS71103","USMA_521_v2_2",612384,612851,"UMAG_01014","hypothetical protein","Hypothetical","7867"
"KIS71104","USMA_521_v2_2",613688,615349,"UMAG_10797","hypothetical protein","Hypothetical","7868"
"KIS71105","USMA_521_v2_2",615462,616487,"UMAG_01016","hypothetical protein","Hypothetical","7869"
"KIS71106","USMA_521_v2_2",617149,620121,"UMAG_01017","hypothetical protein","Hypothetical","7870"
"KIS71107","USMA_521_v2_2",620695,621327,"UMAG_01018","putative cyclophilin b","Putative","7871"
"KIS71108","USMA_521_v2_2",622004,626472,"UMAG_15056","hypothetical protein","Hypothetical","7872"
"KIS71109","USMA_521_v2_2",628189,631119,"UMAG_01021","hypothetical protein","Hypothetical","7873"
"KIS71110","USMA_521_v2_2",632055,632537,"UMAG_01022","hypothetical protein","Hypothetical","7874"
"KIS71111","USMA_521_v2_2",635814,637619,"UMAG_01023","putative bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase ADE17","Putative","7875"
"KIS71112","USMA_521_v2_2",640579,641427,"UMAG_01024","hypothetical protein","Hypothetical","7876"
"KIS71113","USMA_521_v2_2",645635,647575,"UMAG_01025","hypothetical protein","Hypothetical","7877"
"KIS71114","USMA_521_v2_2",647910,650222,"UMAG_01026","hypothetical protein","Hypothetical","7878"
"KIS71115","USMA_521_v2_2",651111,653315,"UMAG_01027","hypothetical protein","Hypothetical","7879"
"KIS71116","USMA_521_v2_2",654053,654578,"UMAG_11851","hypothetical protein","Hypothetical","7880"
"KIS71117","USMA_521_v2_2",655260,658709,"UMAG_11852","hypothetical protein","Hypothetical","7881"
"KIS71118","USMA_521_v2_2",660260,663028,"UMAG_11853","hypothetical protein","Hypothetical","7882"
"KIS71119","USMA_521_v2_2",663347,665746,"UMAG_15057","hypothetical protein","Hypothetical","7883"
"KIS71120","USMA_521_v2_2",666658,668478,"UMAG_01030","hypothetical protein","Hypothetical","7884"
"KIS71121","USMA_521_v2_2",668720,669382,"UMAG_01031","hypothetical protein","Hypothetical","7885"
"KIS71122","USMA_521_v2_2",670247,675313,"UMAG_01032","hypothetical protein","Hypothetical","7886"
"KIS71123","USMA_521_v2_2",675979,681630,"UMAG_01033","hypothetical protein","Hypothetical","7887"
"KIS71124","USMA_521_v2_2",681765,683078,"UMAG_11265","putative actin-related protein 3","Putative","7888"
"KIS71125","USMA_521_v2_2",684543,686684,"UMAG_11266","putative lysophospholipase (lpl)","Putative","7889"
"KIS71126","USMA_521_v2_2",686845,688224,"UMAG_11267","hypothetical protein","Hypothetical","7890"
"KIS71127","USMA_521_v2_2",688991,689459,"UMAG_01037","hypothetical protein","Hypothetical","7891"
"KIS71128","USMA_521_v2_2",689893,691743,"UMAG_01038","hypothetical protein","Hypothetical","7892"
"KIS71129","USMA_521_v2_2",692345,694147,"UMAG_11268","hypothetical protein","Hypothetical","7893"
"KIS71130","USMA_521_v2_2",694385,695743,"UMAG_01040","putative 4-aminobutyrate aminotransferase","Putative","7894"
"KIS71131","USMA_521_v2_2",696173,696574,"UMAG_01041","hypothetical protein","Hypothetical","7895"
"KIS71132","USMA_521_v2_2",696836,702214,"UMAG_01042","hypothetical protein","Hypothetical","7896"
"KIS71133","USMA_521_v2_2",704740,707490,"UMAG_11269","hypothetical protein","Hypothetical","7897"
"KIS71134","USMA_521_v2_2",710274,711059,"UMAG_12124","hypothetical protein","Hypothetical","7898"
"KIS71135","USMA_521_v2_2",711127,713466,"UMAG_01045","hypothetical protein","Hypothetical","7899"
"KIS71136","USMA_521_v2_2",714167,715639,"UMAG_11270","hypothetical protein","Hypothetical","7900"
"KIS71137","USMA_521_v2_2",717240,717842,"UMAG_01047","hypothetical protein","Hypothetical","7901"
"KIS71138","USMA_521_v2_2",719634,721193,"UMAG_01048","ornithine decarboxylase","Annotated","7902"
"KIS71139","USMA_521_v2_2",721478,722752,"UMAG_01049","putative acyl-CoA dehydrogenase, medium-chain specific","Putative","7903"
"KIS71140","USMA_521_v2_2",723420,726674,"UMAG_01050","siderophore biosynthesis regulatory protein URBS1","Annotated","7904"
"KIS71141","USMA_521_v2_2",731225,732871,"UMAG_01051","hypothetical protein","Hypothetical","7905"
"KIS71142","USMA_521_v2_2",734506,734784,"UMAG_01052","hypothetical protein","Hypothetical","7906"
"KIS71143","USMA_521_v2_2",735081,735344,"UMAG_01053","hypothetical protein","Hypothetical","7907"
"KIS71144","USMA_521_v2_2",736291,739917,"UMAG_01054","putative pyruvate carboxylase 1","Putative","7908"
"KIS71145","USMA_521_v2_2",742998,744812,"UMAG_01055","hypothetical protein","Hypothetical","7909"
"KIS71146","USMA_521_v2_2",745745,748243,"UMAG_11271","putative AAA family ATPase CDC48","Putative","7910"
"KIS71147","USMA_521_v2_2",748671,749312,"UMAG_11272","hypothetical protein","Hypothetical","7911"
"KIS71148","USMA_521_v2_2",750179,750937,"UMAG_01058","putative AP-3 complex, subunit sigma3","Putative","7912"
"KIS71149","USMA_521_v2_2",751375,752304,"UMAG_01059","putative iron ion transmembrane transporter","Putative","7913"
"KIS71150","USMA_521_v2_2",754148,755414,"UMAG_01060","ribosomal 40S subunit protein S18","Annotated","7914"
"KIS71151","USMA_521_v2_2",757045,757419,"UMAG_01061","hypothetical protein","Hypothetical","7915"
"KIS71152","USMA_521_v2_2",757804,759219,"UMAG_01062","putative GDP-mannose transmembrane transporter","Putative","7916"
"KIS71153","USMA_521_v2_2",760066,760887,"UMAG_01063","hypothetical protein","Hypothetical","7917"
"KIS71154","USMA_521_v2_2",761311,761796,"UMAG_01064","hypothetical protein","Hypothetical","7918"
"KIS71155","USMA_521_v2_2",762513,762911,"UMAG_01065","hypothetical protein","Hypothetical","7919"
"KIS71156","USMA_521_v2_2",763395,763658,"UMAG_12125","hypothetical protein","Hypothetical","7920"
"KIS71157","USMA_521_v2_2",763879,767634,"UMAG_11273","putative ATP-dependent protease","Putative","7921"
"KIS71158","USMA_521_v2_2",769111,773547,"UMAG_01067","putative 5'-3' exoribonuclease","Putative","7922"
"KIS71159","USMA_521_v2_2",775264,775720,"UMAG_11274","hypothetical protein","Hypothetical","7923"
"KIS71160","USMA_521_v2_2",777061,778875,"UMAG_11275","hypothetical protein","Hypothetical","7924"
"KIS71161","USMA_521_v2_2",779641,780328,"UMAG_11276","hypothetical protein","Hypothetical","7925"
"KIS71162","USMA_521_v2_2",780988,782685,"UMAG_01070","hypothetical protein","Hypothetical","7926"
"KIS71163","USMA_521_v2_2",784899,785965,"UMAG_01072","putative GOR1 glyoxylate reductase","Putative","7927"
"KIS71164","USMA_521_v2_2",786140,788752,"UMAG_01073","hypothetical protein","Hypothetical","7928"
"KIS71165","USMA_521_v2_2",789240,791192,"UMAG_01074","hypothetical protein","Hypothetical","7929"
"KIS71166","USMA_521_v2_2",791281,797862,"UMAG_01075","hypothetical protein","Hypothetical","7930"
"KIS71167","USMA_521_v2_2",798483,799553,"UMAG_01076","hypothetical protein","Hypothetical","7931"
"KIS71168","USMA_521_v2_2",799733,801832,"UMAG_01077","hypothetical protein","Hypothetical","7932"
"KIS71169","USMA_521_v2_2",803026,803842,"UMAG_11277","hypothetical protein","Hypothetical","7933"
"KIS71170","USMA_521_v2_2",804240,808004,"UMAG_01079","hypothetical protein","Hypothetical","7934"
"KIS71171","USMA_521_v2_2",809581,811110,"UMAG_01080","4-aminobutyrate aminotransferase","Annotated","7935"
"KIS71172","USMA_521_v2_2",811505,812704,"UMAG_01081","hypothetical protein","Hypothetical","7936"
"KIS71173","USMA_521_v2_2",813167,814168,"UMAG_01082","hypothetical protein","Hypothetical","7937"
"KIS71174","USMA_521_v2_2",815719,818709,"UMAG_01083","hypothetical protein","Hypothetical","7938"
"KIS71175","USMA_521_v2_2",818875,820515,"UMAG_01084","hypothetical protein","Hypothetical","7939"
"KIS71176","USMA_521_v2_2",821314,825243,"UMAG_01085","putative DNA repair protein","Putative","7940"
"KIS71177","USMA_521_v2_2",826099,829415,"UMAG_12126","hypothetical protein","Hypothetical","7941"
"KIS71178","USMA_521_v2_2",829933,832353,"UMAG_01087","putative SCF complex member Cullin 1","Putative","7942"
"KIS71179","USMA_521_v2_2",833284,834453,"UMAG_01088","putative ubiquinone biosynthesis, methyltransferase","Putative","7943"
"KIS71180","USMA_521_v2_2",835160,843193,"UMAG_01089","hypothetical protein","Hypothetical","7944"
"KIS71181","USMA_521_v2_2",843390,844646,"UMAG_01090","putative acetyl-CoA C-acyltransferase","Putative","7945"
"KIS71182","USMA_521_v2_2",845589,847928,"UMAG_01091","hypothetical protein","Hypothetical","7946"
"KIS71183","USMA_521_v2_2",848517,849941,"UMAG_01092","hypothetical protein","Hypothetical","7947"
"KIS71184","USMA_521_v2_2",851652,856694,"UMAG_01093","hypothetical protein","Hypothetical","7948"
"KIS71185","USMA_521_v2_2",857261,858400,"UMAG_01094","hypothetical protein","Hypothetical","7949"
"KIS71186","USMA_521_v2_2",859624,860324,"UMAG_11278","putative phosphate transport protein","Putative","7950"
"KIS71187","USMA_521_v2_2",861582,862229,"UMAG_01096","hypothetical protein","Hypothetical","7951"
"KIS71188","USMA_521_v2_2",863037,864251,"UMAG_11279","hypothetical protein","Hypothetical","7952"
"KIS71189","USMA_521_v2_2",864445,866043,"UMAG_11280","hypothetical protein","Hypothetical","7953"
"KIS71190","USMA_521_v2_2",866879,869233,"UMAG_11281","putative DEAH-box ATP-dependent RNA helicase PRP43","Putative","7954"
"KIS71191","USMA_521_v2_2",869894,870928,"UMAG_01099","putative short chain 3-hydroxyacyl-CoA dehydrogenase","Putative","7955"
"KIS71192","USMA_521_v2_2",871222,871638,"UMAG_01100","hypothetical protein","Hypothetical","7956"
"KIS71193","USMA_521_v2_2",872061,872981,"UMAG_01101","putative prefoldin subunit 5","Putative","7957"
"KIS71194","USMA_521_v2_2",873910,877830,"UMAG_01102","hypothetical protein","Hypothetical","7958"
"KIS71195","USMA_521_v2_2",878494,879612,"UMAG_01103","putative ATP synthase delta chain precursor","Putative","7959"
"KIS71196","USMA_521_v2_2",880106,880974,"UMAG_01104","hypothetical protein","Hypothetical","7960"
"KIS71197","USMA_521_v2_2",881766,884093,"UMAG_01105","hypothetical protein","Hypothetical","7961"
"KIS71198","USMA_521_v2_2",884877,888161,"UMAG_11282","hypothetical protein","Hypothetical","7962"
"KIS71199","USMA_521_v2_2",888323,891919,"UMAG_01107","hypothetical protein","Hypothetical","7963"
"KIS71200","USMA_521_v2_2",892641,893659,"UMAG_11283","hypothetical protein","Hypothetical","7964"
"KIS71201","USMA_521_v2_2",893903,897106,"UMAG_11284","hypothetical protein","Hypothetical","7965"
"KIS71202","USMA_521_v2_2",899139,907052,"UMAG_01110","hypothetical protein","Hypothetical","7966"
"KIS71203","USMA_521_v2_2",907531,907904,"UMAG_11285","hypothetical protein","Hypothetical","7967"
"KIS71204","USMA_521_v2_2",909531,911378,"UMAG_01111","hypothetical protein","Hypothetical","7968"
"KIS71205","USMA_521_v2_2",911660,912732,"UMAG_01112","hypothetical protein","Hypothetical","7969"
"KIS71206","USMA_521_v2_2",913272,914777,"UMAG_01113","hypothetical protein","Hypothetical","7970"
"KIS71207","USMA_521_v2_2",915102,915860,"UMAG_01114","hypothetical protein","Hypothetical","7971"
"KIS71208","USMA_521_v2_2",918925,920831,"UMAG_15060","hypothetical protein","Hypothetical","7972"
"KIS71209","USMA_521_v2_2",921323,923143,"UMAG_11858","hypothetical protein","Hypothetical","7973"
"KIS71210","USMA_521_v2_2",924760,926919,"UMAG_01115","hypothetical protein","Hypothetical","7974"
"KIS71211","USMA_521_v2_2",927135,931022,"UMAG_01116","hypothetical protein","Hypothetical","7975"
"KIS71212","USMA_521_v2_2",932454,933743,"UMAG_01117","hypothetical protein","Hypothetical","7976"
"KIS71213","USMA_521_v2_2",935497,935856,"UMAG_01118","hypothetical protein","Hypothetical","7977"
"KIS71214","USMA_521_v2_2",940683,941514,"UMAG_11859","putative imidazoleglycerol-phosphate dehydratase HIS3","Putative","7978"
"KIS71215","USMA_521_v2_2",941954,943669,"UMAG_01120","hypothetical protein","Hypothetical","7979"
"KIS71216","USMA_521_v2_2",944156,945242,"UMAG_01121","putative proteasome regulatory particle lid subunit RPN8","Putative","7980"
"KIS71217","USMA_521_v2_2",945826,948369,"UMAG_01122","hypothetical protein","Hypothetical","7981"
"KIS71218","USMA_521_v2_2",948503,952987,"UMAG_01123","hypothetical protein","Hypothetical","7982"
"KIS71219","USMA_521_v2_2",953589,955646,"UMAG_11860","cAMP-dependent protein kinase catalytic subunit","Annotated","7983"
"KIS71220","USMA_521_v2_2",957749,958288,"UMAG_01125","hypothetical protein","Hypothetical","7984"
"KIS71221","USMA_521_v2_2",958730,959217,"UMAG_01126","putative mitochondrial 54S ribosomal protein","Putative","7985"
"KIS71221","USMA_521_v2_2",958730,959217,"UMAG_01126","putative mitochondrial 54S ribosomal protein","Putative","9572"
"KIS71222","USMA_521_v2_2",960718,961029,"UMAG_11639","hypothetical protein","Hypothetical","7986"
"KIS71223","USMA_521_v2_2",962225,962803,"UMAG_12127","hypothetical protein","Hypothetical","7987"
"KIS71224","USMA_521_v2_2",962883,964178,"UMAG_01128","hypothetical protein","Hypothetical","7988"
"KIS71225","USMA_521_v2_2",964996,969153,"UMAG_01129","hypothetical protein","Hypothetical","7989"
"KIS71226","USMA_521_v2_2",969416,970531,"UMAG_01130","hypothetical protein","Hypothetical","7990"
"KIS71227","USMA_521_v2_2",971095,973740,"UMAG_01131","hypothetical protein","Hypothetical","7991"
"KIS71228","USMA_521_v2_2",975346,975888,"UMAG_01132","hypothetical protein","Hypothetical","7992"
"KIS71229","USMA_521_v2_2",976368,980237,"UMAG_01133","putative DNA-directed RNA polymerase I core subunit RPA135","Putative","7993"
"KIS71230","USMA_521_v2_2",980870,983182,"UMAG_01134","hypothetical protein","Hypothetical","7994"
"KIS71231","USMA_521_v2_2",986195,987763,"UMAG_01136","hypothetical protein","Hypothetical","7995"
"KIS71232","USMA_521_v2_2",990087,990449,"UMAG_11641","hypothetical protein","Hypothetical","7996"
"KIS71233","USMA_521_v2_2",991334,993427,"UMAG_11642","hypothetical protein","Hypothetical","7997"
"KIS71234","USMA_521_v2_2",993564,995786,"UMAG_01138","hypothetical protein","Hypothetical","7998"
"KIS71235","USMA_521_v2_2",996294,997258,"UMAG_01139","hypothetical protein","Hypothetical","7999"
"KIS71236","USMA_521_v2_2",997803,999527,"UMAG_11643","hypothetical protein","Hypothetical","8000"
"KIS71237","USMA_521_v2_2",1000370,1001824,"UMAG_11644","putative glutathione-disulfide reductase GLR1","Putative","8001"
"KIS71238","USMA_521_v2_2",1002081,1008668,"UMAG_01141","Diaphanous related Formin","Annotated","8002"
"KIS71239","USMA_521_v2_2",1009944,1010984,"UMAG_01142","hypothetical protein","Hypothetical","8003"
"KIS71240","USMA_521_v2_2",1014092,1015534,"UMAG_01143","hypothetical protein","Hypothetical","8004"
"KIS71241","USMA_521_v2_2",1016350,1017429,"UMAG_01144","hypothetical protein","Hypothetical","8005"
"KIS71242","USMA_521_v2_2",1017772,1018329,"UMAG_01145","hypothetical protein","Hypothetical","8006"
"KIS71243","USMA_521_v2_2",1022404,1023822,"UMAG_01146","hypothetical protein","Hypothetical","8007"
"KIS71244","USMA_521_v2_2",1024466,1025325,"UMAG_11645","hypothetical protein","Hypothetical","8008"
"KIS71245","USMA_521_v2_2",1025696,1027732,"UMAG_15050","putative protein anchor VAC8","Putative","8009"
"KIS71246","USMA_521_v2_2",1028048,1028443,"UMAG_11647","hypothetical protein","Hypothetical","8010"
"KIS71247","USMA_521_v2_2",1029170,1033402,"UMAG_01148","hypothetical protein","Hypothetical","8011"
"KIS71248","USMA_521_v2_2",1035104,1037062,"UMAG_01149","glyoxaloxidase 3","Annotated","8012"
